x,y,label
6.728721,2.7398617,1
10.365269,4.632153,1
6.4575396,1.542591,1
3.1698422,2.7718825,1
4.252073,4.465096,1
4.146355,6.0148854,1
8.176897,5.8666973,1
0.33102116,3.8882565,1
10.020083,6.296518,1
-0.13352266,5.6213202,1
6.4687386,3.236568,1
4.813585,6.3129573,1
6.9400907,3.581222,1
2.065435,6.3643403,1
5.572479,5.792446,1
3.2141895,3.159525,1
9.169087,4.6557403,1
5.982872,-0.0016500344,1
4.7476954,0.10963647,1
0.51456004,5.412599,1
10.91082,5.2682443,1
1.890429,0.84252036,1
2.7580488,1.2861359,1
3.3115857,3.2762096,1
3.9221501,0.59288853,1
6.1776557,7.410902,1
4.980769,4.4311953,1
4.2192774,8.925818,1
10.232157,6.9345007,1
8.21781,5.3239903,1
6.1603,4.1158752,1
8.851532,7.765623,1
5.1756024,1.4628904,1
0.21163505,4.9732113,1
2.644375,7.4171534,1
-0.165338,5.7267194,1
8.772463,3.2516377,1
3.541458,3.2069836,1
3.166756,8.381629,1
0.6972725,3.7810614,1
8.617477,4.0515647,1
0.6688899,6.018014,1
6.354814,7.474724,1
4.9760594,1.4687254,1
5.593403,7.442447,1
8.851869,7.783458,1
1.3385065,1.8664883,1
6.7618,4.474478,1
2.5551217,2.924581,1
1.9393146,6.250078,1
3.3546052,1.7528799,1
3.8474314,4.5130987,1
7.9974923,4.777394,1
6.329185,8.166651,1
8.821193,5.9504967,1
7.099988,5.9184904,1
4.814286,-0.022502359,1
0.7128477,2.1467984,1
10.966478,5.9830995,1
8.683176,5.3414326,1
5.8535204,2.2407877,1
3.075934,5.991605,1
2.5091858,6.371866,1
4.351727,6.9390407,1
1.6837791,2.3755531,1
7.648753,7.120834,1
0.7457229,6.299041,1
7.5756927,3.5946,1
5.712104,1.8648895,1
11.007646,6.086121,1
8.007084,3.3707376,1
-0.49989322,5.224369,1
4.4383435,4.6649323,1
0.18528846,3.6129317,1
6.9360332,2.860765,1
1.9258997,2.22689,1
6.510564,2.732934,1
8.813098,4.8310785,1
7.144661,5.887058,1
0.5525224,4.9780993,1
7.894765,3.3224704,1
5.251277,1.1978301,1
5.0508375,3.7616684,1
3.6793394,5.070204,1
6.4924364,3.9363616,1
8.677254,3.9555738,1
11.046333,6.064645,1
9.904064,5.5377245,1
9.044766,2.9247146,1
9.915419,6.221657,1
5.4454784,4.682946,1
1.1880399,7.4097767,1
3.9164305,8.645164,1
5.246803,8.904065,1
2.3505733,3.6298656,1
7.4439898,4.8966427,1
5.62566,8.690974,1
4.890894,2.32091,1
11.066581,5.955846,1
3.402781,1.6371751,1
2.6374083,7.269422,1
6.697507,5.853576,1
-0.033856675,2.5374298,1
8.246184,5.207297,1
-0.69531715,3.7598228,1
3.9108875,4.641239,1
1.7781998,3.414097,1
3.6592648,8.5970125,1
3.4609256,1.7162623,1
9.669385,2.5211864,1
2.1493003,2.8142927,1
1.1168734,2.9705658,1
1.0288277,4.1914625,1
3.3880808,9.013852,1
2.61125,6.2769227,1
5.2248745,1.9935448,1
9.652943,4.4578323,1
2.585189,0.8672716,1
1.2078669,1.9646525,1
0.83861965,5.1426754,1
1.9614577,6.322426,1
7.107813,8.099868,1
6.07248,7.504481,1
0.44017732,2.498691,1
6.9893913,5.3747015,1
9.450065,6.295137,1
0.0897491,5.426645,1
4.942668,7.2251177,1
4.9489584,0.62229246,1
1.2630614,6.5089426,1
4.2575097,6.2082233,1
10.321268,6.756146,1
0.94107085,4.552543,1
10.404657,3.9105508,1
5.192295,6.4413137,1
0.5933555,6.3729234,1
2.4329436,4.8894067,1
5.4935856,6.8988647,1
3.2364478,5.9068294,1
9.410452,6.985211,1
5.0210524,5.8592505,1
5.4239845,2.8584387,1
3.5996847,3.1555533,1
3.495336,0.50656706,1
5.305993,8.627948,1
11.124784,5.3887405,1
6.5137663,2.8103385,1
5.612696,0.24979202,1
11.317799,5.160251,1
1.72822,1.9235705,1
3.6472294,6.4700108,1
8.448137,7.966273,1
9.004506,3.6819603,1
0.358259,7.0238466,1
6.507676,4.829397,1
9.678267,4.2413106,1
9.245246,4.6187463,1
11.032184,6.057278,1
4.497233,6.361109,1
5.1960344,5.010272,1
2.0870228,5.595874,1
-0.38551706,3.9849086,1
0.4957701,5.540136,1
4.5718718,2.840487,1
1.339848,4.207646,1
3.2989407,2.5327995,1
0.6435311,3.4990997,1
0.24230272,3.3177168,1
7.020731,4.712959,1
7.98507,1.6540097,1
4.2099886,8.485271,1
0.22661649,3.0386388,1
2.5661502,0.42218548,1
6.41254,5.290597,1
6.9536614,1.587112,1
4.230276,0.9193016,1
4.2322755,3.0561116,1
8.399898,5.879534,1
7.3641353,7.5277367,1
6.2790694,0.17095608,1
9.216498,4.3483377,1
9.908337,5.576713,1
1.7601233,2.09695,1
5.36608,0.2994281,1
9.441611,6.9991508,1
0.43577367,3.573554,1
2.6201942,0.4435798,1
5.7376747,4.464833,1
3.651391,1.8638815,1
9.850725,3.5996304,1
4.8187766,3.0251951,1
6.64433,4.838411,1
6.2209396,7.370308,1
5.743193,3.9412072,1
5.9080963,1.1930068,1
8.424895,2.8649273,1
2.9934127,6.453474,1
0.27413926,4.683954,1
3.9257174,0.82457614,1
9.831247,3.6272871,1
0.33293644,5.8868704,1
2.6120994,8.021578,1
9.207791,3.2563174,1
9.506612,2.4597836,1
2.3126967,4.3733554,1
5.8821764,2.39414,1
8.587781,3.6627626,1
9.454867,5.7380114,1
6.26805,1.3387133,1
8.205193,3.9735358,1
7.842769,5.5804477,1
9.187713,4.801927,1
1.2279825,7.736397,1
5.735673,3.2242215,1
4.2860374,3.479576,1
5.5216923,5.6636953,1
7.4448504,6.7031374,1
6.6051993,7.624561,1
6.083382,2.5526876,1
9.344303,4.0415564,1
1.1971688,6.851527,1
9.001732,5.4876475,1
8.264423,2.6747699,1
3.5106015,4.1185727,1
4.704345,2.8059359,1
-0.3480472,3.8076367,1
3.4204838,5.6544733,1
3.0247543,2.7258508,1
4.258837,8.946981,1
2.5256202,8.818405,1
4.713534,4.617568,1
6.082585,7.4019113,1
9.514675,5.2003493,1
8.601188,5.388735,1
3.353382,3.4715102,1
2.5857284,4.366466,1
6.138003,2.175787,1
1.2715942,7.5508733,1
4.960001,6.435429,1
1.7107385,1.6448531,1
9.004121,1.8986235,1
7.4126883,1.3831061,1
4.2237754,3.2806225,1
6.0264096,4.169944,1
3.428066,0.39540806,1
6.4488173,0.46219993,1
2.968456,3.2864344,1
4.180725,7.6626763,1
2.563715,2.232501,1
6.1587443,5.3046575,1
0.3975933,7.176597,1
7.7726274,3.105128,1
4.0405726,2.9238348,1
8.812598,7.233131,1
1.9608274,4.7420006,1
3.5566251,6.0629864,1
4.7135773,6.2249336,1
2.1274574,8.269227,1
6.306822,6.8743234,1
8.057829,7.2690434,1
4.5683093,4.8367925,1
5.7194247,3.292203,1
3.7933278,4.939315,1
5.493034,0.31684178,1
9.03613,5.284889,1
9.447523,3.2265759,1
6.9913807,0.59328413,1
4.874913,-0.057677016,1
3.969934,9.112565,1
3.090776,0.116917714,1
-0.3145091,5.511318,1
8.6862135,6.662703,1
9.766237,4.904696,1
7.2890987,5.844417,1
0.43548006,2.8329954,1
9.747132,5.41952,1
7.8101997,1.4452299,1
7.356552,5.1534815,1
5.1533003,3.0285265,1
0.74288285,5.634719,1
8.586141,6.352533,1
8.839907,3.6278296,1
1.1954283,3.356922,1
5.363997,3.8562517,1
0.3215277,2.4687214,1
0.10947021,3.8081172,1
10.08224,3.4093363,1
10.298471,6.8431296,1
4.447048,-0.092334114,1
7.7580237,2.286825,1
1.0304649,6.2488236,1
3.5974483,3.3651319,1
5.2042904,2.1137245,1
2.482374,7.376456,1
2.95984,4.7608337,1
9.52141,2.7956452,1
11.022339,5.123233,1
10.002996,6.685249,1
4.3914175,5.357956,1
0.70740414,6.3607607,1
9.046132,7.2197084,1
6.541251,8.010339,1
2.2273958,4.856022,1
6.5016785,3.3942099,1
0.18189059,4.0832534,1
-0.7586159,3.4650917,1
8.691742,4.0728445,1
7.785393,3.2933297,1
5.8519177,6.930834,1
3.4243274,4.268134,1
6.204145,8.3826685,1
9.141112,5.700016,1
2.4399388,0.49909654,1
4.3433757,5.8758883,1
11.281916,5.955441,1
5.4136147,2.8575501,1
0.314535,5.131967,1
7.606267,1.0787848,1
5.0336537,1.4046254,1
10.00702,3.6955993,1
8.609422,6.245434,1
5.456739,5.9157853,1
0.5142463,3.4148176,1
10.195662,5.9768963,1
3.4966407,5.9722605,1
9.009038,3.7483208,1
6.372894,4.819474,1
7.656138,2.828147,1
4.9935174,5.333474,1
1.8512175,2.4258273,1
2.1951144,8.494016,1
4.5782976,2.8014584,1
9.447734,3.6771977,1
3.878026,4.766485,1
9.169513,5.058473,1
7.249706,2.0775402,1
1.9036752,2.8193822,1
8.244546,7.5491796,1
8.389069,7.5745406,1
2.4490821,7.228355,1
9.495715,5.7253923,1
3.6593168,5.916876,1
10.8715925,5.642446,1
0.38616616,3.1528416,1
8.255904,1.5122534,1
4.5663476,8.399363,1
6.091928,4.0025873,1
8.948676,6.6130486,1
5.147574,2.1319118,1
0.8312331,2.7722294,1
5.7474675,2.0707977,1
7.6511936,1.1890231,1
4.4277506,7.472521,1
2.7215388,2.444058,1
9.65374,7.3322344,1
11.212644,5.7442636,1
7.3563523,3.5285518,1
1.7578824,2.5187953,1
2.8419037,7.109036,1
3.453459,7.6939993,1
1.6207988,5.2305226,1
2.8746722,0.29919866,1
2.1992176,6.37457,1
4.5961227,4.9582834,1
9.38141,3.0964096,1
1.902756,1.0030371,1
4.1429405,2.1387594,1
3.4336536,1.7522192,1
2.8701754,7.328925,1
10.874192,5.489784,1
9.681473,2.2897193,1
0.8262675,2.2812212,1
1.7886162,5.6330137,1
5.679795,5.843743,1
5.054326,4.109657,1
4.280989,5.41824,1
1.586003,2.1940734,1
3.928447,2.9898822,1
2.015333,1.9062016,1
3.3545604,3.4542072,1
9.431538,5.981866,1
7.9326215,5.9517236,1
-0.5421777,4.9725337,1
5.2345476,6.5704026,1
0.7506306,7.353538,1
1.9237868,6.2458434,1
10.5348835,5.2871313,1
0.31633902,5.749016,1
1.3364402,4.2505856,1
5.4101515,8.225319,1
7.415868,2.6181116,1
6.8727818,1.5777932,1
5.116846,0.019166933,1
0.51806545,7.0871196,1
5.1226425,7.3067384,1
4.2978635,5.098592,1
0.56989807,2.6310005,1
10.067422,6.3830695,1
6.1786017,5.1594596,1
8.160787,1.4629525,1
1.3121594,1.7588059,1
9.338513,2.3410976,1
2.4005306,1.2244146,1
8.30489,2.6235015,1
6.838495,3.8452582,1
5.3517027,3.3194976,1
1.3242046,7.6088777,1
5.12626,7.362401,1
2.7975457,2.249453,1
4.735331,7.668601,1
9.908632,4.957142,1
1.925501,6.468671,1
7.2929215,3.4166734,1
8.015452,7.254259,1
3.6138866,6.8726215,1
6.277734,0.8359338,1
4.095539,7.390206,1
5.388225,9.018674,1
5.2097363,2.008932,1
4.522153,6.099176,1
4.2397404,5.1198444,1
4.608631,8.507329,1
4.5688324,0.118599474,1
5.827573,4.719736,1
4.562339,4.8038697,1
3.8942847,4.688465,1
4.284899,3.0845792,1
3.1608999,6.9101443,1
9.042942,3.2696605,1
6.96521,0.70284426,1
2.6003158,1.2587191,1
11.29598,5.5279512,1
5.122197,3.8242707,1
7.309708,3.454126,1
8.6781435,7.7892857,1
6.9170475,2.9550774,1
0.56524384,4.911965,1
9.102344,3.2530072,1
6.750323,5.470891,1
8.801372,2.8538742,1
9.203548,2.7596896,1
11.09033,5.875085,1
11.21748,5.95709,1
5.119406,7.138889,1
5.6540384,8.684912,1
4.375037,4.7316217,1
1.2643131,1.7509843,1
7.1203957,0.54386014,1
9.707942,2.2646513,1
6.0034113,3.429509,1
3.883532,3.0011265,1
3.3936024,5.9224377,1
4.3026657,7.5506115,1
6.7677293,5.4812527,1
10.474642,4.9424396,1
7.969506,4.650683,1
6.2745943,2.7635367,1
5.7724757,4.6651464,1
3.6747344,6.6680512,1
0.51583403,6.712794,1
7.0854535,0.60264754,1
3.428623,5.7007904,1
3.9332106,4.6708264,1
1.5553119,3.557895,1
9.154673,5.8202753,1
8.288414,5.572592,1
0.94120854,3.918461,1
-0.05245531,5.8084054,1
6.7383184,4.1325088,1
3.8873522,6.128757,1
4.444403,2.4864488,1
6.5006204,8.503542,1
3.0412161,2.9170938,1
8.372209,2.4652936,1
4.723262,8.25705,1
7.18521,3.4671185,1
2.6224594,4.186297,1
7.4927664,6.8703017,1
5.681087,0.2237279,1
2.9693787,9.063613,1
4.5998454,4.827048,1
6.4444604,1.0097125,1
7.681504,3.7695374,1
3.635157,0.30768576,1
3.5273747,6.918965,1
7.5639434,5.1051435,1
3.6356006,6.5138865,1
5.4004846,6.7917867,1
2.9464011,5.660731,1
4.3768964,8.279037,1
7.112047,2.4588125,1
3.411497,6.635907,1
8.54545,4.9839773,1
9.0172615,7.802149,1
6.4661555,1.8066384,1
3.7934692,6.912244,1
6.9867787,3.4927316,1
3.917644,3.957067,1
0.663845,7.569822,1
8.693368,7.3523254,1
8.601808,2.726537,1
4.262625,1.1152749,1
1.9888344,2.2684693,1
10.055964,4.666304,1
0.656836,3.3668036,1
3.5086415,7.2238903,1
2.782882,4.839352,1
6.761191,4.6566033,1
10.029814,3.596829,1
5.973651,0.05917292,1
6.8129334,5.4051003,1
10.0339985,3.8005335,1
10.253481,4.944492,1
5.722773,4.5887294,1
8.778979,4.9985447,1
-0.66166306,4.5999703,1
0.13959531,3.1090689,1
9.295722,4.6220293,1
7.607185,0.9679001,1
2.7700987,8.724295,1
2.1851935,8.59125,1
-0.09826499,3.8889859,1
1.894297,1.695353,1
0.6591057,4.8801284,1
7.8129635,6.583135,1
4.4159427,1.6861352,1
7.897636,1.5331407,1
3.7525988,0.17912869,1
8.611426,6.126532,1
6.7709084,3.088862,1
7.6225395,1.7638444,1
9.502922,2.0217752,1
5.680491,2.949246,1
4.701088,4.5840087,1
5.4745784,7.16781,1
2.7621355,2.8662841,1
6.9414744,6.1049337,1
1.34969,4.358675,1
3.0790763,5.7209363,1
4.0943,8.508201,1
7.963686,1.0008227,1
11.213564,5.0684533,1
9.36637,6.732067,1
5.9019547,8.652213,1
3.5819747,5.98602,1
0.21552259,6.0340815,1
9.110331,4.8029943,1
7.6952686,4.809185,1
3.814056,6.097446,1
0.9922865,3.768839,1
2.8749251,6.8633714,1
1.5373279,3.8758888,1
1.3736267,1.6701795,1
3.6283665,5.7529263,1
-0.258214,3.5979311,1
5.576433,8.885918,1
4.922966,4.861655,1
3.6257062,5.8104835,1
7.7031345,0.8587209,1
-0.103252076,3.4003086,1
7.290036,2.0934234,1
3.977429,0.8205735,1
4.929571,3.3714013,1
9.308088,2.7171257,1
9.318609,6.6296506,1
3.4766252,6.0805,1
2.6159775,4.2073636,1
5.2495117,0.77729315,1
6.635884,6.238042,1
4.0366597,0.23321845,1
2.3088298,5.3937883,1
10.137261,3.752202,1
2.6846461,1.0198053,1
7.8156276,3.9369328,1
1.5827416,7.663004,1
3.9049714,9.202276,1
5.392685,3.0211518,1
4.384243,4.924787,1
7.6689167,1.5389004,1
3.029815,5.864282,1
1.8601267,6.1495123,1
0.774544,4.0457,1
6.7605677,7.0306716,1
3.91787,7.7741413,1
7.208551,2.9249823,1
4.083702,2.4523618,1
9.367377,6.4000483,1
6.635203,7.9140935,1
9.31229,2.9120278,1
7.997035,6.3375225,1
0.098807454,5.4710364,1
6.6249905,5.9930034,1
3.9083633,1.1841813,1
6.929066,4.171731,1
2.423517,4.138006,1
3.9181592,4.694214,1
1.0597597,4.321641,1
8.988411,5.0504694,1
5.3747845,2.1463475,1
3.3192315,4.3222413,1
5.6626053,6.728726,1
4.5393105,0.4780903,1
7.2638054,5.348337,1
2.9372551,8.108634,1
7.855461,5.04435,1
10.785226,6.3503475,1
5.147981,1.6542321,1
6.967187,1.5718223,1
9.668302,4.2886653,1
-0.07303647,5.1219773,1
7.7816787,4.8232455,1
6.9244785,1.5009357,1
5.156452,5.0647993,1
3.1008668,2.10805,1
9.15062,3.9626422,1
7.7091446,3.808181,1
9.766808,2.8200107,1
6.0600944,2.5823991,1
5.17793,7.2857985,1
3.0564747,6.513504,1
5.6264963,8.6909485,1
7.5950646,3.1913383,1
8.661614,2.942381,1
6.2756915,7.9577723,1
7.005361,0.83617043,1
7.5236597,4.943262,1
5.1344833,8.591042,1
9.792354,5.980559,1
3.0132747,6.5808196,1
3.8772202,5.2197223,1
2.116482,4.000826,1
2.1325624,8.304365,1
6.3587804,3.8885458,1
8.236321,2.3628876,1
6.914266,0.9568424,1
4.4227777,8.957724,1
4.516237,4.9956713,1
9.509816,4.210271,1
7.0186315,3.1395705,1
-0.2152942,5.6288,1
2.0646725,2.9845865,1
4.903037,3.4335797,1
11.186903,6.010446,1
5.1964703,7.21165,1
1.8622531,6.036476,1
2.3469872,6.0203094,1
6.2489705,7.183132,1
2.1110885,5.709368,1
1.2264243,4.1853,1
2.2799692,4.810465,1
9.416512,6.675226,1
3.2308457,2.8424728,1
6.3327394,8.235476,1
0.8654014,3.9778743,1
1.5376548,1.6638312,1
8.163311,1.7773769,1
7.859531,5.8750386,1
10.755477,5.363083,1
6.099371,2.291684,1
0.22028325,5.9706993,1
-0.29100594,4.2560577,1
6.086636,7.4941573,1
4.596772,0.021420382,1
1.7519343,3.21699,1
0.36078027,7.4097157,1
0.48865813,5.3197126,1
1.183522,1.2311476,1
1.048351,6.093927,1
-0.15885031,5.738232,1
6.589111,2.477227,1
7.309862,2.0908916,1
7.9402695,6.5335236,1
2.633546,7.919813,1
9.170546,7.081965,1
4.6528244,-0.03964368,1
3.766885,2.1803353,1
8.212826,6.3169317,1
2.5972505,8.181412,1
7.767512,2.0745316,1
4.640689,4.6053405,1
4.241995,1.0881945,1
1.7139575,3.2127404,1
4.56274,1.8401436,1
6.821696,5.422038,1
6.437143,1.1142268,1
4.2593927,6.4576645,1
3.3075497,2.3095462,1
7.380538,6.094053,1
6.068422,5.6397777,1
-0.28232086,3.5251622,1
2.3133743,8.52065,1
9.092674,2.726957,1
3.6647325,7.149689,1
10.183855,3.7526731,1
9.907586,6.056986,1
3.1112978,2.8765948,1
5.3860574,2.923905,1
3.8997335,7.3114133,1
2.379658,0.92817265,1
8.362531,4.739652,1
-0.3436656,5.032536,1
4.3607907,3.1367455,1
4.350662,5.9188094,1
0.8512818,1.8703341,1
9.395458,5.8673615,1
5.1946754,7.4362206,1
7.500517,6.605885,1
9.272474,3.9040375,1
0.055544693,5.7576833,1
9.1048,3.4284158,1
9.939949,3.48155,1
4.991504,4.975168,1
8.732795,3.0960891,1
9.567659,4.8799515,1
4.0180807,0.2332877,1
6.913976,3.6348422,1
8.857623,7.559304,1
0.8878642,4.0582504,1
2.6264713,2.6344047,1
7.3340607,0.7081497,1
0.096955284,3.2812262,1
7.033187,1.1511027,1
-0.015191152,5.531445,1
5.274373,0.95346403,1
0.544014,5.9902115,1
0.89982927,1.8766794,1
7.2516484,3.1434438,1
6.983648,1.3404531,1
7.6905456,3.2534993,1
-0.15059182,5.238347,1
7.5578566,7.263785,1
1.3477823,3.6559553,1
6.542787,7.4686146,1
1.7901931,6.0914803,1
0.9915172,2.2351034,1
-0.33680668,4.9526467,1
3.0608826,4.1200795,1
1.8990166,5.133365,1
-0.04937682,5.0402637,1
7.891242,1.4490969,1
7.1940293,2.9268281,1
7.137255,5.864504,1
4.4036617,6.72066,1
7.00374,3.2327273,1
5.3118806,5.5258956,1
10.912789,6.0664177,1
2.4508183,8.00894,1
0.09674155,2.3560607,1
8.746993,3.8194094,1
3.091156,0.11049212,1
-0.1970817,6.1749415,1
7.2602453,4.4695754,1
1.2036042,7.682478,1
2.6375623,2.4565492,1
7.3797264,5.262414,1
5.427152,-0.038367584,1
6.4037313,8.384945,1
7.0685964,3.2856061,1
1.9179341,3.2554326,1
-0.34054977,5.0342298,1
6.931808,1.1934477,1
7.899301,7.5277643,1
0.017156972,3.964878,1
2.0856144,1.8395735,1
8.540699,4.745015,1
10.285253,5.6399565,1
0.28644356,5.658304,1
8.7887,6.380131,1
-0.15812124,5.068728,1
6.1307664,1.5268192,1
10.439342,3.9684105,1
5.7132983,3.9679432,1
6.0249643,4.649807,1
10.4761915,4.0779824,1
4.0887923,2.1099074,1
7.1628394,7.6686,1
4.845642,3.9822543,1
2.3557677,0.97659934,1
2.465266,6.2685766,1
3.491028,5.402671,1
10.079564,3.1317654,1
8.707806,1.6359437,1
2.3465097,8.612171,1
2.0715172,8.664999,1
3.7331913,6.6248164,1
2.1471252,4.14261,1
6.4211907,2.5752578,1
6.089267,1.5307326,1
8.513595,4.281563,1
2.88053,9.123379,1
5.1445575,5.7857494,1
6.171313,5.0421343,1
3.367605,3.7894917,1
3.4439363,2.603689,1
9.315165,2.5995798,1
1.9530448,2.7827258,1
3.9169555,0.40946558,1
8.965304,4.6567407,1
3.1444654,8.355345,1
11.044363,5.3684006,1
9.399166,6.234267,1
4.2453494,4.4773993,1
3.2910101,1.4253505,1
9.39159,6.963135,1
2.9425113,7.043832,1
9.97082,4.129034,1
4.64734,7.536353,1
3.6742835,3.1083844,1
0.9658473,5.5582952,1
0.7294013,7.6243596,1
9.927412,5.643421,1
3.8862078,4.711723,1
2.179214,7.114104,1
-0.41742694,5.0674224,1
9.632342,7.8581324,1
7.7319984,7.0292974,1
7.3944674,7.805687,1
8.491274,3.8975923,1
2.210898,2.6340303,1
2.5340219,7.4410405,1
9.436127,5.1752987,1
3.1448698,8.539616,1
5.3132024,2.9419608,1
6.555673,7.773103,1
3.403625,2.228279,1
4.6526275,3.805289,1
5.4955006,6.760455,1
4.0204644,-0.0987081,1
2.8971412,7.1406956,1
7.1526895,1.9609555,1
3.9975543,6.1204624,1
3.9073057,4.3783712,1
5.6196437,5.9032364,1
4.403722,6.9096427,1
0.18416582,2.9508753,1
7.252248,2.879144,1
1.6603534,7.829743,1
2.2418077,5.0082335,1
3.9548912,1.0941626,1
7.3672795,5.2166896,1
4.180995,8.455042,1
7.342457,3.3682823,1
5.910711,7.170787,1
0.07495768,4.8310423,1
3.0595849,0.1271569,1
-0.32598084,3.609527,1
3.1923325,7.540124,1
1.5261196,0.92001927,1
1.9510623,3.1770005,1
6.932048,4.9771447,1
5.466839,5.893056,1
8.677595,3.6908417,1
6.861943,6.2854686,1
0.30910587,4.7986665,1
7.7580013,3.1060624,1
0.8379577,3.5181186,1
5.1908193,6.449338,1
10.74616,5.429284,1
-0.64763767,4.4853206,1
2.2446733,7.221749,1
6.9112535,3.7033856,1
2.1096992,1.3256891,1
8.817993,7.908737,1
1.7333591,5.6852274,1
4.0484657,0.6684577,1
10.7550745,4.6212087,1
2.5297036,2.2963274,1
9.2050295,7.7561555,1
2.3882284,0.9721993,1
6.755895,4.710985,1
5.707767,7.0009604,1
4.7364454,-0.045594282,1
0.030628873,3.4559371,1
7.842195,5.315899,1
8.684143,3.7761717,1
8.799255,4.954497,1
6.459933,0.5766401,1
3.8017366,8.892902,1
4.6115775,-0.032462217,1
7.9758887,7.3270593,1
8.290144,6.4040656,1
3.2033215,2.0269685,1
4.515828,7.702518,1
7.998738,6.413582,1
2.2149322,2.7045991,1
7.0658493,1.3762748,1
4.3126645,7.177201,1
1.7797235,5.319203,1
5.5823298,8.9493685,1
11.070228,5.3046727,1
8.981367,5.228657,1
0.43063977,2.313234,1
10.7525215,4.5582705,1
8.408537,1.906306,1
7.8351197,2.7809978,1
4.224883,4.424716,1
10.334543,3.8917296,1
6.752077,3.0602686,1
0.03373675,6.4218936,1
6.889593,0.86628264,1
2.1568315,1.3778262,1
3.2504544,1.4060805,1
4.7933326,4.4333277,1
8.824797,7.8959427,1
3.4361525,6.140656,1
6.827021,3.511889,1
4.2782235,6.442705,1
2.0822663,3.4167693,1
2.1208634,7.836949,1
8.15337,4.407676,1
4.8514132,0.724262,1
4.670133,4.533053,1
3.4864826,7.470924,1
7.0885077,1.4367932,1
11.011512,6.0716333,1
3.6555417,8.003749,1
8.967504,3.841464,1
6.0690746,7.344783,1
9.309138,3.8991199,1
4.00783,0.30869246,1
9.464887,3.7129772,1
1.5300733,8.286004,1
1.5193094,8.019927,1
5.9133205,8.694551,1
1.8323532,5.9806433,1
0.55457824,5.9429336,1
6.1878953,3.1048284,1
0.9684047,3.730145,1
4.520731,6.854031,1
2.658563,8.5942745,1
1.3731563,7.601856,1
1.4149033,6.454514,1
10.564405,5.7416964,1
1.418668,3.352773,1
1.2925994,2.0044053,1
3.0006976,2.6354003,1
1.810498,1.244355,1
8.153468,8.265835,1
0.83571875,3.3200998,1
3.0986977,6.0629444,1
2.594675,2.5746136,1
0.10820067,3.6947005,1
3.0237916,3.1567667,1
3.3369246,5.880708,1
7.4807067,6.51356,1
1.4847438,4.217164,1
3.1420546,0.11318906,1
7.0538297,5.637463,1
4.5662947,5.4742527,1
7.9466577,7.25928,1
1.0776775,6.3238816,1
8.040678,4.5862813,1
4.425446,6.455491,1
2.846248,6.6487107,1
4.934091,3.8730817,1
4.0336056,1.9162138,1
5.583409,8.570565,1
-0.36042476,3.5312102,1
7.6403694,3.317527,1
8.772687,4.840974,1
9.822762,6.0589595,1
-0.1067871,5.3242974,1
10.709774,4.846816,1
5.070344,3.0721078,1
2.893409,1.6478144,1
-0.41908404,5.979607,1
4.3257985,2.1153162,1
3.0306847,8.144908,1
10.030436,4.264371,1
-0.30135188,6.058233,1
0.42435732,3.1164403,1
9.592191,5.5138736,1
4.409297,1.7234684,1
3.8025312,6.407376,1
2.5192442,6.1484594,1
5.1123405,2.9000826,1
9.224045,7.208955,1
0.59085715,6.0322576,1
9.538671,3.505202,1
7.1282134,4.2792983,1
3.9609294,1.8549844,1
7.7243967,5.576414,1
10.521092,4.1808867,1
5.230334,1.5479015,1
6.2734485,5.341875,1
6.361444,7.359191,1
3.83528,5.0647006,1
7.734629,3.004494,1
5.8291187,6.4156294,1
6.203075,0.9311889,1
3.0107026,1.7731149,1
11.214338,5.4379206,1
10.259711,6.078837,1
9.680727,7.7882915,1
9.169584,5.0551214,1
11.247746,5.566966,1
4.93496,6.9401207,1
6.381146,0.55832016,1
3.3402011,5.2759337,1
0.4832916,4.5968513,1
6.154606,7.2138414,1
10.09513,6.577835,1
4.469004,4.054298,1
9.387117,7.028585,1
4.5120792,1.6399537,1
9.048414,4.782882,1
1.9091243,8.032896,1
1.5195253,3.0280588,1
4.951091,7.295641,1
5.4395785,5.5955358,1
4.526223,1.1301752,1
7.2203517,8.003182,1
5.773227,2.0839071,1
9.452194,5.0712724,1
6.5090227,7.7980895,1
0.9319734,2.9096198,1
3.0827117,2.6214113,1
11.324437,5.681723,1
4.126147,5.7403874,1
8.47919,3.575212,1
3.0887752,2.1247544,1
3.4282353,5.5243745,1
7.9858975,2.8816833,1
7.5005283,2.1625419,1
0.26787704,7.1083846,1
3.0105338,8.277751,1
5.150856,6.347709,1
7.3300157,3.421071,1
4.0838647,5.3578525,1
2.5604339,5.36877,1
7.0219173,3.9449298,1
2.0894313,8.1656065,1
0.7205647,2.8972323,1
6.890686,3.8375645,1
8.480043,5.7676706,1
7.0069504,4.7534657,1
6.629219,2.7727387,1
9.325445,6.4717793,1
8.884615,5.0522327,1
8.429392,3.6447039,1
5.24437,7.3827806,1
0.22389722,4.795013,1
0.3413256,5.9008985,1
5.350816,2.0813603,1
0.7984416,1.9430043,1
4.7250223,4.620193,1
3.6795835,7.5041046,1
0.30867666,7.1252546,1
8.975447,7.182339,1
8.730483,1.8117862,1
4.05769,0.48189238,1
3.1127691,6.935339,1
0.08772319,3.5585191,1
6.9634514,0.42791697,1
0.25406936,6.6153746,1
10.8099985,5.477049,1
2.9266832,2.9862587,1
6.1929936,4.6739235,1
10.822402,5.2152734,1
